row_id,order_id,order_date,customer_id,segment,region_code,product_code,quantity,sales,discount,profit
40460,CA-2013-MG17695140-41433,2021-06-08,MG-176951402,Consumer,R3157,P006299,3,24.00,0.20,-2.40
40461,CA-2013-MG17695140-41433,2021-06-08,MG-176951402,Consumer,R3157,P006299,2,16.00,0.80,-4.80
40462,CA-2014-MJ17740140-41815,2022-06-25,MJ-177401404,Consumer,R3193,P001638,4,164.00,0.20,49.20
40463,CA-2014-MJ17740140-41815,2022-06-25,MJ-177401404,Consumer,R3193,P003270,1,41.00,0.00,20.50
40464,CA-2014-MJ17740140-41815,2022-06-25,MJ-177401404,Consumer,R3193,P000918,3,51.00,0.00,25.50
40465,CA-2014-SJ20125140-41714,2022-03-16,SJ-201251408,Self-Employed,R3335,P001217,4,44.00,0.00,22.00
40466,CA-2014-SJ20125140-41714,2022-03-16,SJ-201251408,Self-Employed,R3335,P000619,3,39.00,0.00,19.50
40467,US-2014-LB16795140-41975,2022-12-02,LB-167951404,Self-Employed,R3232,P001982,1,11.00,0.00,1.65
40468,US-2014-LB16795140-41975,2022-12-02,LB-167951404,Self-Employed,R3232,P001436,4,168.00,0.00,84.00
40469,US-2014-LB16795140-41975,2022-12-02,LB-167951404,Self-Employed,R3232,P003617,4,48.00,0.00,7.20
40470,US-2014-LB16795140-41975,2022-12-02,LB-167951404,Self-Employed,R3232,P000506,3,27.00,0.00,13.50
40471,CA-2015-SB20185140-42168,2023-06-13,SB-201851404,Consumer,R3155,P002191,3,48.00,0.20,-4.80
40472,CA-2015-SB20185140-42168,2023-06-13,SB-201851404,Consumer,R3155,P003488,3,9.00,0.00,3.60
40473,CA-2014-CC12610140-41718,2022-03-20,CC-126101408,Corporate,R3310,P002386,12,552.00,0.70,-110.40
40474,CA-2014-DP13000140-41958,2022-11-15,DP-130001406,Consumer,R3174,P006491,2,42.00,0.00,4.20
40475,CA-2014-DP13000140-41958,2022-11-15,DP-130001406,Consumer,R3174,P000717,1,9.00,0.00,4.50
40476,CA-2015-JL15505140-42224,2023-08-08,JL-155051404,Consumer,R3359,P000199,3,36.00,0.20,-3.60
40477,CA-2015-JL15505140-42224,2023-08-08,JL-155051404,Consumer,R3359,P000577,3,27.00,0.20,5.40
40478,CA-2015-JL15505140-42224,2023-08-08,JL-155051404,Consumer,R3359,P003292,3,27.00,0.20,5.40
40479,CA-2015-JL15505140-42224,2023-08-08,JL-155051404,Consumer,R3359,P001320,4,68.00,0.00,6.80
40480,CA-2015-JL15505140-42224,2023-08-08,JL-155051404,Consumer,R3359,P010170,2,322.00,0.00,128.80
40481,CA-2015-JL15505140-42224,2023-08-08,JL-155051404,Consumer,R3359,P000748,1,7.00,0.00,1.05
40482,CA-2015-JL15505140-42224,2023-08-08,JL-155051404,Consumer,R3359,P000304,1,39.00,0.20,7.80
40483,CA-2015-JL15505140-42224,2023-08-08,JL-155051404,Consumer,R3359,P006492,5,95.00,0.00,38.00
40484,US-2013-SM20320140-41507,2021-08-21,SM-203201406,Self-Employed,R3308,P003253,2,84.00,0.20,-8.40
40485,US-2013-SM20320140-41507,2021-08-21,SM-203201406,Self-Employed,R3308,P001050,1,7.00,0.20,-0.70
40486,US-2013-SM20320140-41507,2021-08-21,SM-203201406,Self-Employed,R3308,P000159,2,6.00,0.20,-0.30
40487,US-2013-SM20320140-41507,2021-08-21,SM-203201406,Self-Employed,R3308,P000503,1,4.00,0.70,-0.80
40488,US-2013-SM20320140-41507,2021-08-21,SM-203201406,Self-Employed,R3308,P001505,4,48.00,0.20,14.40
40489,CA-2013-BB10990140-41580,2021-11-02,BB-109901402,Corporate,R3212,P000276,20,360.00,0.80,-108.00
40490,CA-2013-BB10990140-41580,2021-11-02,BB-109901402,Corporate,R3212,P013917,2,52.00,0.20,-5.20
40491,CA-2012-PB19150140-41242,2020-11-29,PB-191501404,Consumer,R3415,P000607,7,112.00,0.20,-11.20
40492,CA-2012-PB19150140-41242,2020-11-29,PB-191501404,Consumer,R3415,P005648,4,48.00,0.20,-4.80
40493,CA-2012-GM14680140-41038,2020-05-09,GM-146801404,Consumer,R3229,P000918,2,34.00,0.00,17.00
40494,CA-2012-GM14680140-41038,2020-05-09,GM-146801404,Consumer,R3229,P001396,5,45.00,0.20,-4.50
40495,CA-2012-GM14680140-41038,2020-05-09,GM-146801404,Consumer,R3229,P001836,6,66.00,0.00,6.60
40496,CA-2012-GM14680140-41038,2020-05-09,GM-146801404,Consumer,R3229,P017505,1,19.00,0.20,5.70
40497,CA-2014-NR18550140-41930,2022-10-18,NR-185501406,Consumer,R3583,P002224,1,18.00,0.00,9.00
40498,CA-2014-NR18550140-41930,2022-10-18,NR-185501406,Consumer,R3583,P000684,1,48.00,0.00,24.00
40499,CA-2014-EH13765140-41943,2022-10-31,EH-137651406,Corporate,R3174,P002975,6,36.00,0.20,10.80
40500,CA-2014-EH13765140-41943,2022-10-31,EH-137651406,Corporate,R3174,P007931,10,110.00,0.00,55.00
40501,CA-2014-FH14365140-41975,2022-12-02,FH-143651404,Corporate,R3176,P000666,13,117.00,0.00,58.50
40502,CA-2014-BT11680140-41751,2022-04-22,BT-116801406,Consumer,R3437,P002295,3,516.00,0.00,258.00
40503,CA-2014-BT11680140-41751,2022-04-22,BT-116801406,Consumer,R3437,P004526,8,136.00,0.00,68.00
40504,CA-2015-AB10105140-42220,2023-08-04,AB-101051402,Consumer,R3203,P001426,3,51.00,0.20,-5.10
40505,CA-2015-SC20230140-42220,2023-08-04,SC-202301404,Corporate,R3216,P002199,12,300.00,0.00,45.00
40506,CA-2015-RS19870140-42350,2023-12-12,RS-198701402,Self-Employed,R3263,P000118,3,96.00,0.00,38.40
40507,CA-2015-RS19870140-42350,2023-12-12,RS-198701402,Self-Employed,R3263,P004151,3,105.00,0.00,42.00
40508,CA-2013-AI10855140-41347,2021-03-14,AI-108551404,Consumer,R3220,P003057,3,36.00,0.00,18.00
40509,CA-2012-DJ13420140-41250,2020-12-07,DJ-134201404,Corporate,R3166,P000056,19,95.00,0.00,14.25
40510,CA-2012-DJ13420140-41250,2020-12-07,DJ-134201404,Corporate,R3166,P002912,9,72.00,0.00,10.80
40511,US-2015-BF10975140-42278,2023-10-01,BF-109751406,Corporate,R3169,P000905,5,200.00,0.20,40.00
40512,CA-2014-TH21235140-41965,2022-11-22,TH-212351404,Corporate,R3176,P004858,16,160.00,0.00,80.00
40513,CA-2015-JG15310140-42333,2023-11-25,JG-153101402,Corporate,R3623,P000116,18,684.00,0.80,-273.60
40514,US-2015-AW10930140-42323,2023-11-15,AW-109301402,Self-Employed,R3260,P001893,4,44.00,0.00,17.60
40515,US-2013-JW15955140-41502,2021-08-16,JW-159551406,Consumer,R3169,P003516,7,133.00,0.20,-6.65
40516,US-2013-JW15955140-41502,2021-08-16,JW-159551406,Consumer,R3169,P000212,3,15.00,0.50,0.00
40517,CA-2015-MH18025140-42291,2023-10-14,MH-180251408,Consumer,R3408,P003516,3,57.00,0.00,22.80
40518,CA-2015-MH18025140-42291,2023-10-14,MH-180251408,Consumer,R3408,P000198,4,56.00,0.00,5.60
40519,CA-2015-MH18025140-42291,2023-10-14,MH-180251408,Consumer,R3408,P002656,4,48.00,0.00,19.20
40520,CA-2015-FM14290140-42313,2023-11-05,FM-142901402,Self-Employed,R3562,P005648,4,48.00,0.80,-19.20
40521,CA-2015-FM14290140-42313,2023-11-05,FM-142901402,Self-Employed,R3562,P000825,2,100.00,0.80,-40.00
40522,CA-2015-FM14290140-42313,2023-11-05,FM-142901402,Self-Employed,R3562,P001896,1,19.00,0.80,-7.60
40523,CA-2015-FM14290140-42313,2023-11-05,FM-142901402,Self-Employed,R3562,P001381,3,81.00,0.20,-4.05
40524,CA-2015-GZ14545140-42083,2023-03-20,GZ-145451404,Corporate,R3176,P000623,13,507.00,0.00,202.80
40525,CA-2012-TC21535140-41215,2020-11-02,TC-215351404,Self-Employed,R3176,P001299,3,12.00,0.00,6.00
40526,CA-2015-TB21520140-42209,2023-07-24,TB-215201404,Consumer,R3176,P000977,3,54.00,0.20,10.80
40527,CA-2015-TB21520140-42209,2023-07-24,TB-215201404,Consumer,R3176,P002119,9,108.00,0.00,43.20
40528,CA-2012-RP19390140-41269,2020-12-26,RP-193901404,Consumer,R3278,P000746,6,420.00,0.70,-84.00
40529,CA-2014-LR16915140-41885,2022-09-03,LR-169151404,Consumer,R3176,P000493,9,279.00,0.00,41.85
40530,CA-2014-LR16915140-41885,2022-09-03,LR-169151404,Consumer,R3176,P004962,3,27.00,0.00,4.05
40531,CA-2014-LR16915140-41885,2022-09-03,LR-169151404,Consumer,R3176,P005799,4,60.00,0.20,-6.00
40532,CA-2014-LR16915140-41885,2022-09-03,LR-169151404,Consumer,R3176,P002715,7,679.00,0.00,339.50
40533,CA-2014-LR16915140-41885,2022-09-03,LR-169151404,Consumer,R3176,P000636,3,147.00,0.20,-14.70
40534,CA-2014-LR16915140-41885,2022-09-03,LR-169151404,Consumer,R3176,P000425,1,31.00,0.20,9.30
40535,CA-2015-MM17260140-42047,2023-02-12,MM-172601406,Consumer,R3161,P003290,2,56.00,0.20,-2.80
40536,CA-2015-NB18655140-42305,2023-10-28,NB-186551408,Corporate,R3367,P000965,12,192.00,0.20,-19.20
40537,CA-2015-NB18655140-42305,2023-10-28,NB-186551408,Corporate,R3367,P002765,3,318.00,0.70,-95.40
40538,CA-2015-NB18655140-42305,2023-10-28,NB-186551408,Corporate,R3367,P001937,4,12.00,0.20,2.40
40539,CA-2012-DS13030140-41098,2020-07-08,DS-130301404,Self-Employed,R3166,P001617,3,87.00,0.20,26.10
40540,CA-2012-DS13030140-41098,2020-07-08,DS-130301404,Self-Employed,R3166,P001288,3,111.00,0.15,38.85
40541,CA-2012-DS13030140-41098,2020-07-08,DS-130301404,Self-Employed,R3166,P006166,3,33.00,0.00,16.50
40542,CA-2012-DS13030140-41098,2020-07-08,DS-130301404,Self-Employed,R3166,P009707,4,284.00,0.00,142.00
40543,CA-2015-VF21715140-42147,2023-05-23,VF-217151404,Self-Employed,R3166,P003189,1,16.00,0.00,6.40
40544,CA-2015-VF21715140-42147,2023-05-23,VF-217151404,Self-Employed,R3166,P006729,4,16.00,0.00,6.40
40545,CA-2014-SW20275140-41954,2022-11-11,SW-202751406,Consumer,R3174,P003231,1,11.00,0.20,3.30
40546,CA-2014-SW20275140-41954,2022-11-11,SW-202751406,Consumer,R3174,P002185,7,91.00,0.00,9.10
40547,CA-2014-PW19030140-41976,2022-12-03,PW-190301402,Corporate,R3351,P003609,12,504.00,0.00,252.00
40548,CA-2015-KD16615140-42066,2023-03-03,KD-166151404,Corporate,R3176,P005603,3,393.00,0.20,78.60
40549,CA-2015-DO13645140-42271,2023-09-24,DO-136451408,Consumer,R3674,P001120,5,250.00,0.00,25.00
40550,CA-2015-DO13645140-42271,2023-09-24,DO-136451408,Consumer,R3674,P002286,2,22.00,0.00,8.80
40551,CA-2012-GA14725140-40951,2020-02-12,GA-147251402,Consumer,R3445,P002462,1,23.00,0.00,11.50
40552,CA-2012-GA14725140-40951,2020-02-12,GA-147251402,Consumer,R3445,P000604,3,45.00,0.00,22.50
40553,CA-2012-GA14725140-40951,2020-02-12,GA-147251402,Consumer,R3445,P002910,2,60.00,0.00,30.00
40554,CA-2012-GA14725140-40951,2020-02-12,GA-147251402,Consumer,R3445,P001490,3,51.00,0.00,7.65
40555,CA-2012-GA14725140-40951,2020-02-12,GA-147251402,Consumer,R3445,P000373,3,45.00,0.00,22.50
40556,CA-2012-GA14725140-40951,2020-02-12,GA-147251402,Consumer,R3445,P003880,2,48.00,0.00,7.20
40557,CA-2015-JL15505140-42320,2023-11-12,JL-155051402,Consumer,R3442,P007770,3,87.00,0.00,8.70
40558,CA-2015-SU20665140-42250,2023-09-03,SU-206651404,Self-Employed,R3216,P000624,4,36.00,0.20,7.20
40559,CA-2013-FM14380140-41556,2021-10-09,FM-143801402,Consumer,R3183,P001291,3,39.00,0.00,19.50
40560,CA-2013-FM14380140-41556,2021-10-09,FM-143801402,Consumer,R3183,P002239,5,50.00,0.10,20.00
40561,US-2015-MY17380140-42333,2023-11-25,MY-173801408,Corporate,R3205,P000220,4,72.00,0.70,-21.60
40562,US-2015-MY17380140-42333,2023-11-25,MY-173801408,Corporate,R3205,P000619,8,104.00,0.20,20.80
40563,CA-2012-NM18445140-40948,2020-02-09,NM-184451404,Self-Employed,R3469,P001642,3,27.00,0.00,4.05
40564,CA-2013-CS11950140-41542,2021-09-25,CS-119501406,Consumer,R3460,P002013,1,19.00,0.10,7.60
40565,CA-2013-CS11950140-41542,2021-09-25,CS-119501406,Consumer,R3460,P000799,3,24.00,0.00,12.00
40566,US-2015-PK19075140-42238,2023-08-22,PK-190751406,Consumer,R3174,P000059,7,98.00,0.20,19.60
40567,US-2015-PK19075140-42238,2023-08-22,PK-190751406,Consumer,R3174,P001748,6,78.00,0.20,15.60
40568,CA-2014-HM14860140-41772,2022-05-13,HM-148601406,Corporate,R3174,P000339,19,304.00,0.00,45.60
40569,CA-2014-HM14860140-41772,2022-05-13,HM-148601406,Corporate,R3174,P000830,5,45.00,0.00,4.50
40570,CA-2015-AH10210140-42250,2023-09-03,AH-102101408,Consumer,R3196,P001034,3,57.00,0.00,22.80
40571,US-2012-FC14335140-41191,2020-10-09,FC-143351404,Corporate,R3605,P001410,13,338.00,0.00,169.00
40572,CA-2014-CP12085140-41786,2022-05-27,CP-120851408,Corporate,R3448,P000516,13,78.00,0.20,-3.90
40573,CA-2014-CP12085140-41786,2022-05-27,CP-120851408,Corporate,R3448,P006199,1,104.00,0.20,-10.40
40574,CA-2015-SC20305140-42340,2023-12-02,SC-203051406,Consumer,R3169,P003961,4,564.00,0.20,112.80
40575,CA-2015-SC20305140-42340,2023-12-02,SC-203051406,Consumer,R3169,P000146,7,161.00,0.70,-48.30
40576,CA-2015-SC20305140-42340,2023-12-02,SC-203051406,Consumer,R3169,P000750,2,40.00,0.30,4.00
40577,CA-2014-HJ14875140-41903,2022-09-21,HJ-148751404,Self-Employed,R3216,P002042,4,44.00,0.00,22.00
40578,US-2015-CB12025140-42259,2023-09-12,CB-120251408,Consumer,R3171,P000152,5,135.00,0.00,54.00
40579,CA-2014-EH14185140-42004,2022-12-31,EH-141851408,Consumer,R3669,P000928,4,756.00,0.20,226.80
40580,CA-2015-LW17215140-42250,2023-09-03,LW-172151404,Consumer,R3254,P008657,2,50.00,0.20,10.00
40581,CA-2012-MK17905140-41230,2020-11-17,MK-179051402,Corporate,R3555,P000521,13,338.00,0.00,169.00
40582,CA-2013-JH15820140-41599,2021-11-21,JH-158201408,Consumer,R3635,P009459,1,11.00,0.20,-0.55
40583,CA-2015-DB13270140-42175,2023-06-20,DB-132701402,Self-Employed,R3158,P007680,1,11.00,0.80,-4.40
40584,CA-2015-DB13270140-42175,2023-06-20,DB-132701402,Self-Employed,R3158,P006359,1,10.00,0.30,-2.00
40585,US-2015-TB21625140-42339,2023-12-01,TB-216251406,Consumer,R3169,P001221,6,30.00,0.30,3.00
40586,CA-2012-NM18445140-41021,2020-04-22,NM-184451404,Self-Employed,R3166,P000919,4,16.00,0.00,8.00
40587,CA-2012-TT21220140-41174,2020-09-22,TT-212201406,Consumer,R3517,P005611,3,102.00,0.00,51.00
40588,CA-2012-TT21220140-41174,2020-09-22,TT-212201406,Consumer,R3517,P000636,3,147.00,0.00,73.50
40589,CA-2015-RS19765140-42066,2023-03-03,RS-197651402,Corporate,R3348,P000219,3,48.00,0.80,-19.20
40590,US-2015-TB21625140-42326,2023-11-18,TB-216251406,Consumer,R3611,P001269,6,246.00,0.00,98.40
40591,CA-2015-AM10360140-42153,2023-05-29,AM-103601406,Corporate,R3231,P000731,15,240.00,0.20,48.00
40592,CA-2015-AM10360140-42153,2023-05-29,AM-103601406,Corporate,R3231,P000041,10,100.00,0.50,-10.00
40593,US-2013-MP17965140-41382,2021-04-18,MP-179651402,Corporate,R3425,P002075,2,22.00,0.20,-2.20
40594,US-2013-MP17965140-41382,2021-04-18,MP-179651402,Corporate,R3425,P000550,17,187.00,0.20,-18.70
40595,US-2013-MP17965140-41382,2021-04-18,MP-179651402,Corporate,R3425,P002178,6,120.00,0.20,36.00
40596,US-2013-MP17965140-41382,2021-04-18,MP-179651402,Corporate,R3425,P000728,7,112.00,0.80,-33.60
40597,US-2013-MP17965140-41382,2021-04-18,MP-179651402,Corporate,R3425,P016673,7,63.00,0.30,12.60
40598,US-2013-MP17965140-41382,2021-04-18,MP-179651402,Corporate,R3425,P001836,19,209.00,0.20,-20.90
40599,US-2013-MP17965140-41382,2021-04-18,MP-179651402,Corporate,R3425,P002802,8,336.00,0.20,100.80
40600,US-2013-MP17965140-41382,2021-04-18,MP-179651402,Corporate,R3425,P003062,10,90.00,0.20,27.00
40601,US-2013-MP17965140-41382,2021-04-18,MP-179651402,Corporate,R3425,P003488,3,9.00,0.80,-2.70
40602,CA-2013-MH17290140-41536,2021-09-19,MH-172901404,Self-Employed,R3718,P001670,2,60.00,0.00,30.00
40603,CA-2012-CA12265140-40992,2020-03-24,CA-122651404,Consumer,R3166,P000356,2,92.00,0.00,46.00
40604,CA-2012-CA12265140-40992,2020-03-24,CA-122651404,Consumer,R3166,P002834,2,88.00,0.00,44.00
40605,CA-2012-CA12265140-40992,2020-03-24,CA-122651404,Consumer,R3166,P005709,4,160.00,0.00,16.00
40606,CA-2012-CA12265140-40992,2020-03-24,CA-122651404,Consumer,R3166,P005709,6,240.00,0.00,120.00
40607,US-2014-KD16615140-41878,2022-08-27,KD-166151406,Corporate,R3174,P009927,18,306.00,0.20,91.80
40608,CA-2015-DW13540140-42070,2023-03-07,DW-135401402,Consumer,R3158,P001041,2,14.00,0.20,2.80
40609,CA-2015-DW13540140-42070,2023-03-07,DW-135401402,Consumer,R3158,P000146,4,92.00,0.20,18.40
40610,CA-2013-AG10495140-41589,2021-11-11,AG-104951402,Corporate,R3183,P006051,7,91.00,0.00,13.65
40611,CA-2013-AG10495140-41589,2021-11-11,AG-104951402,Corporate,R3183,P002666,12,96.00,0.10,38.40
40612,CA-2014-JH16180140-41735,2022-04-06,JH-161801406,Consumer,R3169,P007507,3,30.00,0.40,-9.00
40613,CA-2014-JH16180140-41735,2022-04-06,JH-161801406,Consumer,R3169,P001333,4,132.00,0.20,-13.20
40614,CA-2015-DK13090140-42057,2023-02-22,DK-130901402,Consumer,R3296,P005767,1,31.00,0.20,-3.10
40615,US-2015-AR10825140-42206,2023-07-21,AR-108251406,Corporate,R3174,P004668,20,180.00,0.00,72.00
40616,US-2015-AR10825140-42206,2023-07-21,AR-108251406,Corporate,R3174,P002480,4,32.00,0.10,9.60
40617,US-2015-AR10825140-42206,2023-07-21,AR-108251406,Corporate,R3174,P001464,8,160.00,0.00,24.00
40618,US-2014-SM20005140-41948,2022-11-05,SM-200051402,Consumer,R3154,P000801,3,108.00,0.60,-48.60
40619,US-2014-SM20005140-41948,2022-11-05,SM-200051402,Consumer,R3154,P018852,4,64.00,0.60,-28.80
40620,CA-2015-DB13660140-42271,2023-09-24,DB-136601404,Consumer,R3176,P001570,8,232.00,0.00,92.80
40621,CA-2015-DB13660140-42271,2023-09-24,DB-136601404,Consumer,R3176,P000718,2,168.00,0.20,33.60
40622,CA-2015-DB13660140-42271,2023-09-24,DB-136601404,Consumer,R3176,P000779,3,36.00,0.20,7.20
40623,US-2015-PF19225140-42255,2023-09-08,PF-192251404,Consumer,R3385,P002818,4,40.00,0.00,6.00
40624,US-2015-PF19225140-42255,2023-09-08,PF-192251404,Consumer,R3385,P000388,2,50.00,0.20,-5.00
40625,US-2015-PF19225140-42255,2023-09-08,PF-192251404,Consumer,R3385,P000399,1,80.00,0.00,32.00
40626,CA-2013-AJ10945140-41606,2021-11-28,AJ-109451404,Consumer,R3166,P000227,4,48.00,0.00,24.00
40627,US-2013-EB14110140-41590,2021-11-12,EB-141101406,Consumer,R3174,P005436,2,86.00,0.00,8.60
40628,CA-2014-ES14080140-41912,2022-09-30,ES-140801404,Corporate,R3234,P002353,2,4.00,0.20,-0.40
40629,CA-2015-SS20410140-42259,2023-09-12,SS-204101408,Consumer,R3363,P003866,4,432.00,0.00,172.80
40630,CA-2015-SS20410140-42259,2023-09-12,SS-204101408,Consumer,R3363,P000296,4,60.00,0.00,6.00
40631,CA-2015-AG10900140-42126,2023-05-02,AG-109001408,Consumer,R3484,P001732,3,30.00,0.20,6.00
40632,CA-2015-AG10900140-42126,2023-05-02,AG-109001408,Consumer,R3484,P002508,2,6.00,0.20,1.20
40633,CA-2015-CY12745140-42264,2023-09-17,CY-127451404,Corporate,R3166,P000389,18,288.00,0.00,28.80
40634,CA-2012-RP19270140-41200,2020-10-18,RP-192701404,Corporate,R3166,P008285,8,152.00,0.20,45.60
40635,CA-2012-RP19270140-41200,2020-10-18,RP-192701404,Corporate,R3166,P002310,7,63.00,0.20,18.90
40636,CA-2012-RP19270140-41200,2020-10-18,RP-192701404,Corporate,R3166,P000317,1,31.00,0.00,15.50
40637,CA-2012-RP19270140-41200,2020-10-18,RP-192701404,Corporate,R3166,P000077,20,160.00,0.00,80.00
40638,CA-2012-RP19270140-41200,2020-10-18,RP-192701404,Corporate,R3166,P001237,1,4.00,0.20,-0.40
40639,CA-2014-DB13360140-41712,2022-03-14,DB-133601404,Self-Employed,R3560,P002899,2,12.00,0.20,3.60
40640,CA-2015-CK12325140-42053,2023-02-18,CK-123251406,Self-Employed,R3214,P002589,4,196.00,0.40,-58.80
40641,CA-2015-CK12325140-42053,2023-02-18,CK-123251406,Self-Employed,R3214,P000137,1,41.00,0.70,-12.30
40642,CA-2015-CK12325140-42053,2023-02-18,CK-123251406,Self-Employed,R3214,P001229,2,100.00,0.40,-30.00
40643,CA-2015-CK12325140-42053,2023-02-18,CK-123251406,Self-Employed,R3214,P002539,2,24.00,0.20,-1.20
40644,CA-2015-CK12325140-42053,2023-02-18,CK-123251406,Self-Employed,R3214,P001469,2,18.00,0.30,1.80
40645,CA-2014-DN13690140-41996,2022-12-23,DN-136901404,Consumer,R3291,P001300,8,128.00,0.00,19.20
40646,CA-2014-DN13690140-41996,2022-12-23,DN-136901404,Consumer,R3291,P000917,2,20.00,0.00,3.00
40647,CA-2014-DP13105140-41906,2022-09-24,DP-131051404,Corporate,R3216,P001175,20,360.00,0.20,108.00
40648,CA-2014-DP13105140-41906,2022-09-24,DP-131051404,Corporate,R3216,P007521,10,310.00,0.20,93.00
40649,CA-2015-RO19780140-42272,2023-09-25,RO-197801402,Consumer,R3157,P004160,2,36.00,0.30,3.60
40650,CA-2015-RO19780140-42272,2023-09-25,RO-197801402,Consumer,R3157,P004725,3,147.00,0.20,29.40
40651,CA-2013-MA17560140-41609,2021-12-01,MA-175601402,Self-Employed,R3401,P000801,4,144.00,0.00,72.00
40652,CA-2013-MA17560140-41609,2021-12-01,MA-175601402,Self-Employed,R3401,P001364,3,30.00,0.00,15.00
40653,CA-2013-MA17560140-41609,2021-12-01,MA-175601402,Self-Employed,R3401,P003057,4,48.00,0.00,24.00
40654,CA-2014-JD15895140-41664,2022-01-25,JD-158951406,Corporate,R3174,P019557,18,360.00,0.20,108.00
40655,CA-2014-JD15895140-41664,2022-01-25,JD-158951406,Corporate,R3174,P005649,16,80.00,0.40,-24.00
40656,CA-2014-JD15895140-41664,2022-01-25,JD-158951406,Corporate,R3174,P000042,4,20.00,0.00,3.00
40657,CA-2014-JD15895140-41664,2022-01-25,JD-158951406,Corporate,R3174,P000191,16,496.00,0.00,74.40
40658,CA-2015-PS18970140-42085,2023-03-22,PS-189701404,Self-Employed,R3216,P000730,3,216.00,0.20,43.20
40659,CA-2015-PS18970140-42085,2023-03-22,PS-189701404,Self-Employed,R3216,P000707,4,52.00,0.00,5.20
40660,CA-2015-PS18970140-42085,2023-03-22,PS-189701404,Self-Employed,R3216,P004991,4,60.00,0.00,9.00
40661,CA-2015-PS18970140-42085,2023-03-22,PS-189701404,Self-Employed,R3216,P002295,1,172.00,0.00,25.80
40662,US-2012-JF15415140-41142,2020-08-21,JF-154151402,Consumer,R3654,P003549,2,16.00,0.00,8.00
40663,CA-2012-RD19480140-41067,2020-06-07,RD-194801406,Consumer,R3302,P003045,2,60.00,0.20,18.00
40664,CA-2012-RD19480140-41067,2020-06-07,RD-194801406,Consumer,R3302,P000077,6,48.00,0.00,7.20
40665,CA-2014-ES14080140-41737,2022-04-08,ES-140801406,Corporate,R3195,P002919,10,110.00,0.00,55.00
40666,CA-2015-KN16390140-42316,2023-11-08,KN-163901406,Corporate,R3306,P000116,8,304.00,0.00,121.60
40667,CA-2013-VP21760140-41423,2021-05-29,VP-217601406,Corporate,R3161,P005076,16,80.00,0.20,-4.00
40668,CA-2013-VP21760140-41423,2021-05-29,VP-217601406,Corporate,R3161,P005757,16,80.00,0.30,16.00
40669,CA-2013-VP21760140-41423,2021-05-29,VP-217601406,Corporate,R3161,P001227,10,120.00,0.20,-12.00
40670,CA-2015-CS11950140-42132,2023-05-08,CS-119501404,Consumer,R3375,P000019,7,42.00,0.20,-4.20
40671,CA-2014-KB16600140-41796,2022-06-06,KB-166001404,Corporate,R3216,P000429,20,3820.00,0.00,382.00
40672,CA-2013-AJ10945140-41622,2021-12-14,AJ-109451404,Consumer,R3176,P000058,2,78.00,0.00,7.80
40673,CA-2015-PO18865140-42364,2023-12-26,PO-188651406,Consumer,R3586,P001744,3,54.00,0.00,5.40
40674,CA-2015-DP13105140-42356,2023-12-18,DP-131051402,Corporate,R3506,P000236,8,160.00,0.00,24.00
40675,CA-2014-GM14500140-41770,2022-05-11,GM-145001402,Consumer,R3157,P000056,2,10.00,0.20,3.00
40676,CA-2012-CC12670140-41265,2020-12-22,CC-126701408,Consumer,R3249,P014408,3,60.00,0.20,18.00
40677,CA-2012-CC12670140-41265,2020-12-22,CC-126701408,Consumer,R3249,P009237,1,5.00,0.20,1.50
40678,CA-2012-CC12670140-41265,2020-12-22,CC-126701408,Consumer,R3249,P001768,2,26.00,0.20,-1.30
40679,CA-2012-CC12670140-41265,2020-12-22,CC-126701408,Consumer,R3249,P000997,1,183.00,0.20,54.90
40680,CA-2012-CC12670140-41265,2020-12-22,CC-126701408,Consumer,R3249,P004207,5,210.00,0.20,-10.50
40681,CA-2015-SJ20125140-42228,2023-08-12,SJ-201251406,Self-Employed,R3174,P002478,2,14.00,0.00,5.60
40682,CA-2015-SF20200140-42244,2023-08-28,SF-202001404,Consumer,R3245,P000239,8,128.00,0.20,-6.40
40683,US-2015-RM19375140-42024,2023-01-20,RM-193751406,Consumer,R3236,P003153,4,88.00,0.00,35.20
40684,US-2015-RM19375140-42024,2023-01-20,RM-193751406,Consumer,R3236,P000894,1,9.00,0.00,3.60
40685,US-2015-RM19375140-42024,2023-01-20,RM-193751406,Consumer,R3236,P000137,3,123.00,0.00,49.20
40686,US-2015-RM19375140-42024,2023-01-20,RM-193751406,Consumer,R3236,P000871,1,2.00,0.00,0.80
40687,CA-2013-KM16375140-41444,2021-06-19,KM-163751402,Self-Employed,R3154,P000470,3,24.00,0.20,-1.20
40688,CA-2015-FH14275140-42077,2023-03-14,FH-142751402,Corporate,R3237,P001053,14,336.00,0.20,-33.60
40689,CA-2013-DG13300140-41572,2021-10-25,DG-133001404,Corporate,R3392,P000592,10,100.00,0.20,30.00
40690,CA-2012-MW18220140-41171,2020-09-19,MW-182201406,Consumer,R3174,P000630,5,50.00,0.00,5.00
40691,CA-2012-MW18220140-41171,2020-09-19,MW-182201406,Consumer,R3174,P004743,2,32.00,0.10,12.80
40692,CA-2012-MW18220140-41171,2020-09-19,MW-182201406,Consumer,R3174,P003507,2,76.00,0.20,22.80
40693,CA-2012-MW18220140-41171,2020-09-19,MW-182201406,Consumer,R3174,P000830,6,54.00,0.00,27.00
